"terson_mo","title","pop","urban_pop","rural_pop","region_code","region_title"
"7661846600","Сельское поселение Средне-Борзинское","431","0","431","76","Забайкальский край"
"7661847700","Сельское поселение Чингильтуйское","375","0","375","76","Забайкальский край"
"7663242500","Сельское поселение Долгокычинское","683","0","683","76","Забайкальский край"
"7663243000","Сельское поселение Единенское","800","0","800","76","Забайкальский край"
"7663243500","Сельское поселение Мирнинское","1213","0","1213","76","Забайкальский край"
"7663244000","Сельское поселение Ононское","741","0","741","76","Забайкальский край"
"7663244500","Сельское поселение Степнинское","1646","0","1646","76","Забайкальский край"
"7663245000","Сельское поселение Тургинское","582","0","582","76","Забайкальский край"
"7663245300","Сельское поселение Улан-Цацыкское","345","0","345","76","Забайкальский край"
"7663245500","Сельское поселение Улятуйское","995","0","995","76","Забайкальский край"
"7663245700","Сельское поселение Уртуйское","766","0","766","76","Забайкальский край"
"7663246000","Сельское поселение Хада-Булакское","1197","0","1197","76","Забайкальский край"
"7663246500","Сельское поселение Хара-Быркинское","409","0","409","76","Забайкальский край"
"7663247000","Сельское поселение Яснинское","7778","0","7778","76","Забайкальский край"
"7663400000","Муниципальный район ""Ононский район""","9807","0","9807","76","Забайкальский край"
"7663440500","Сельское поселение Большевистское","860","0","860","76","Забайкальский край"
"7600000000","Забайкальский край","1072806","731915","340891","76","Забайкальский край"
"7670100000","Городской округ ""Город Чита""","349005","349005","0","76","Забайкальский край"
"767010000011001","Чита","349005","349005","0","76","Забайкальский край"
"767013640011000","Железнодорожный административный район","47503","47503","0","76","Забайкальский край"
"7664846000","Сельское поселение Урюмское","796","0","796","76","Забайкальский край"
"7664847000","Сельское поселение Утанское","1601","0","1601","76","Забайкальский край"
"7665000000","Муниципальный район ""Читинский район""","64922","21020","43902","76","Забайкальский край"
"7665015400","Городское поселение Атамановское","10299","10209","90","76","Забайкальский край"
"766501540511000","Атамановка","10209","10209","0","76","Забайкальский край"
"7665015800","Городское поселение Новокручининское","10131","10131","0","76","Забайкальский край"
"766501580511000","Новокручининск","10131","10131","0","76","Забайкальский край"
"7665016400","Городское поселение Яблоновское","822","680","142","76","Забайкальский край"
"766501640511000","Яблоново","680","680","0","76","Забайкальский край"
"7665040500","Сельское поселение Александровское","965","0","965","76","Забайкальский край"
"7665048500","Сельское поселение Арахлейское","699","0","699","76","Забайкальский край"
"7665041000","Сельское поселение Беклемишевское","1675","0","1675","76","Забайкальский край"
"7665041500","Сельское поселение Верх-Читинское","2119","0","2119","76","Забайкальский край"
"7665042000","Сельское поселение Домнинское","6517","0","6517","76","Забайкальский край"
"7665042500","Сельское поселение Елизаветинское","1128","0","1128","76","Забайкальский край"
"7665043000","Сельское поселение Засопкинское","4746","0","4746","76","Забайкальский край"
"7665043500","Сельское поселение Ингодинское","1213","0","1213","76","Забайкальский край"
"7665044000","Сельское поселение Колочнинское","999","0","999","76","Забайкальский край"
"7665044500","Сельское поселение Ленинское","244","0","244","76","Забайкальский край"
"7665045000","Сельское поселение Леснинское","1418","0","1418","76","Забайкальский край"
"7665045500","Сельское поселение Маккавеевское","4043","0","4043","76","Забайкальский край"
"7660440400","Сельское поселение Ново-Акатуйское","868","0","868","76","Забайкальский край"
"7665046500","Сельское поселение Новотроицкое","1331","0","1331","76","Забайкальский край"
"7660441600","Сельское поселение Бохтинское","604","0","604","76","Забайкальский край"
"7665047300","Сельское поселение Сивяковское","1054","0","1054","76","Забайкальский край"
"7660443200","Сельское поселение Кузнецовское","227","0","227","76","Забайкальский край"
"7665048000","Сельское поселение Сохондинское","1670","0","1670","76","Забайкальский край"
"7660444300","Сельское поселение Маньковское","323","0","323","76","Забайкальский край"
"7660444000","Сельское поселение Манкечурское","681","0","681","76","Забайкальский край"
"7660446000","Сельское поселение Савво-Борзинское","174","0","174","76","Забайкальский край"
"7665241000","Сельское поселение Вершино-Шахтаминское","1182","0","1182","76","Забайкальский край"
"7660445600","Сельское поселение Онон-Борзинское","343","0","343","76","Забайкальский край"
"7665243500","Сельское поселение Копунское","647","0","647","76","Забайкальский край"
"7665244000","Сельское поселение Мироновское","380","0","380","76","Забайкальский край"
"7665244500","Сельское поселение Нижне-Шахтаминское","432","0","432","76","Забайкальский край"
"7665246000","Сельское поселение Мало-Тонтойское","422","0","422","76","Забайкальский край"
"7665247500","Сельское поселение Шелопугинское","2966","0","2966","76","Забайкальский край"
"7665248000","Сельское поселение Шивиинское","493","0","493","76","Забайкальский край"
"7660641000","Сельское поселение Жидкинское","579","0","579","76","Забайкальский край"
"7665410100","Городское поселение Шилкинское","13194","12663","531","76","Забайкальский край"
"7660643000","Сельское поселение Нижнегирюнинское","339","0","339","76","Забайкальский край"
"7665415800","Городское поселение Первомайское","11849","11316","533","76","Забайкальский край"
"7660643500","Сельское поселение Нижнекокуйское","541","0","541","76","Забайкальский край"
"7665416400","Городское поселение Холбонское","2824","2824","0","76","Забайкальский край"
"766541640561000","Арбагар","452","452","0","76","Забайкальский край"
"766541640511000","Холбон","2372","2372","0","76","Забайкальский край"
"7665440500","Сельское поселение Богомягковское","965","0","965","76","Забайкальский край"
"7665441000","Сельское поселение Верхнехилинское","975","0","975","76","Забайкальский край"
"7665441500","Сельское поселение Галкинское","1065","0","1065","76","Забайкальский край"
"7665442000","Сельское поселение Казановское","1947","0","1947","76","Забайкальский край"
"7665442500","Сельское поселение Мирсановское","794","0","794","76","Забайкальский край"
"7665443500","Сельское поселение Новоберезовское","775","0","775","76","Забайкальский край"
"7660941400","Сельское поселение Биликтуйское","237","0","237","76","Забайкальский край"
"7665444500","Сельское поселение Ононское","1650","0","1650","76","Забайкальский край"
"7665445000","Сельское поселение Размахнинское","1331","0","1331","76","Забайкальский край"
"7660943600","Сельское поселение Курунзулайское","361","0","361","76","Забайкальский край"
"7660944000","Сельское поселение Новоборзинское","295","0","295","76","Забайкальский край"
"7660945200","Сельское поселение Южное","526","0","526","76","Забайкальский край"
"7660946000","Сельское поселение Переднебыркинское","589","0","589","76","Забайкальский край"
"7662800000","Муниципальный район ""Нерчинский район""","27234","16295","10939","76","Забайкальский край"
"7664240121","Сельское поселение Тупикское","933","0","933","76","Забайкальский край"
"766281010011000","Нерчинск","14919","14919","0","76","Забайкальский край"
"7664270121","Межселенная территория муниципального района ""Тунгиро-Олекминский район""","166","0","166","76","Забайкальский край"
"7664400020","Муниципальный район ""Тунгокоченский район""","11676","5398","6278","76","Забайкальский край"
"7664415420","Городское поселение Вершино-Дарасунское","5405","5398","7","76","Забайкальский край"
"766441540511200","Вершино-Дарасунский","5398","5398","0","76","Забайкальский край"
"7664441121","Сельское поселение Верх-Усуглинское","2535","0","2535","76","Забайкальский край"
"7664444420","Сельское поселение Кыкерское","639","0","639","76","Забайкальский край"
"7664444620","Сельское поселение Нижнестанское","882","0","882","76","Забайкальский край"
"7664445521","Сельское поселение Тунгокоченское","903","0","903","76","Забайкальский край"
"7664446621","Сельское поселение Усть-Каренгинское","162","0","162","76","Забайкальский край"
"7664447720","Сельское поселение Усуглинское","941","0","941","76","Забайкальский край"
"7664470121","Межселенная территория муниципального района Тунгокоченский","209","0","209","76","Забайкальский край"
"7664600000","Муниципальный район ""Улетовский район""","18451","2972","15479","76","Забайкальский край"
"7664615300","Городское поселение Дровянинское","4037","2972","1065","76","Забайкальский край"
"766461530511000","Дровяная","2972","2972","0","76","Забайкальский край"
"7664640200","Сельское поселение Аблатуйское","639","0","639","76","Забайкальский край"
"7664640500","Сельское поселение Артинское","693","0","693","76","Забайкальский край"
"7664641500","Сельское поселение Горекацанское","1027","0","1027","76","Забайкальский край"
"7664642000","Сельское поселение Доронинское","705","0","705","76","Забайкальский край"
"7664642500","Сельское поселение Ленинское","567","0","567","76","Забайкальский край"
"7664643000","Сельское поселение Николаевское","1485","0","1485","76","Забайкальский край"
"7664644000","Сельское поселение Тангинское","1275","0","1275","76","Забайкальский край"
"7664645000","Сельское поселение Улетовское","6722","0","6722","76","Забайкальский край"
"7664645500","Сельское поселение Хадактинское","1301","0","1301","76","Забайкальский край"
"7663044000","Сельское поселение Михайловское","632","0","632","76","Забайкальский край"
"7661500020","Муниципальный район ""Каларский район""","8018","3949","4069","76","Забайкальский край"
"7661515620","Городское поселение Новочарское","4049","3949","100","76","Забайкальский край"
"766151560511200","Новая Чара","3949","3949","0","76","Забайкальский край"
"7661540520","Сельское поселение Икабьинское","398","0","398","76","Забайкальский край"
"7661540720","Сельское поселение Куандинское","1510","0","1510","76","Забайкальский край"
"7661543321","Сельское поселение Чапо-Ологское","137","0","137","76","Забайкальский край"
"7661544420","Сельское поселение Чарское","1862","0","1862","76","Забайкальский край"
"7661570121","Межселенная территория муниципального района ""Каларский район""","62","0","62","76","Забайкальский край"
"7661800000","Муниципальный район ""Калганский район""","7612","0","7612","76","Забайкальский край"
"7682542000","Сельское поселение Ортуй","844","0","844","76","Забайкальский край"
"7682542200","Сельское поселение Усть-Нарин","520","0","520","76","Забайкальский край"
"7682542400","Сельское поселение Ушарбай","1126","0","1126","76","Забайкальский край"
"7682542800","Сельское поселение Хара-Шибирь","1469","0","1469","76","Забайкальский край"
"7682543200","Сельское поселение Хила","1730","0","1730","76","Забайкальский край"
"7682543600","Сельское поселение Цаган-Ола","1165","0","1165","76","Забайкальский край"
"7682544000","Сельское поселение Цаган-Челутай","1590","0","1590","76","Забайкальский край"
"7682544400","Сельское поселение Цугол","845","0","845","76","Забайкальский край"
"7682544800","Сельское поселение Кусоча","892","0","892","76","Забайкальский край"
"7661848800","Сельское поселение Чупровское","416","0","416","76","Забайкальский край"
"7661849000","Сельское поселение Шивиинское","140","0","140","76","Забайкальский край"
"7662000000","Муниципальный район ""Карымский район""","35291","22500","12791","76","Забайкальский край"
"7662015300","Городское поселение Дарасунское","6821","6821","0","76","Забайкальский край"
"766201530511000","Дарасун","6821","6821","0","76","Забайкальский край"
"7662015100","Городское поселение Карымское","12844","12844","0","76","Забайкальский край"
"766201510511000","Карымское","12844","12844","0","76","Забайкальский край"
"7662015700","Городское поселение Курорт-Дарасунское","2901","2835","66","76","Забайкальский край"
"766201570511000","Курорт-Дарасун","2835","2835","0","76","Забайкальский край"
"7662040500","Сельское поселение Адриановское","1161","0","1161","76","Забайкальский край"
"7662040900","Сельское поселение Большетуринское","1024","0","1024","76","Забайкальский край"
"7662042000","Сельское поселение Жимбиринское","539","0","539","76","Забайкальский край"
"7662042500","Сельское поселение Кадахтинское","1051","0","1051","76","Забайкальский край"
"7662043000","Сельское поселение Кайдаловское","1178","0","1178","76","Забайкальский край"
"7662043500","Сельское поселение Маякинское","663","0","663","76","Забайкальский край"
"7662044000","Сельское поселение Нарын-Талачинское","1062","0","1062","76","Забайкальский край"
"7662044500","Сельское поселение Новодоронинское","444","0","444","76","Забайкальский край"
"7662045000","Сельское поселение Тыргетуйское","2316","0","2316","76","Забайкальский край"
"7662045500","Сельское поселение Урульгинское","3287","0","3287","76","Забайкальский край"
"7662100000","Муниципальный район ""Город Краснокаменск и Краснокаменский район""","58840","52299","6541","76","Забайкальский край"
"7662110100","Городское поселение ""Город Краснокаменск""","52299","52299","0","76","Забайкальский край"
"766211010011000","Краснокаменск","52299","52299","0","76","Забайкальский край"
"7662140200","Сельское поселение Ковылинское","951","0","951","76","Забайкальский край"
"7662140800","Сельское поселение Богдановское","452","0","452","76","Забайкальский край"
"7662142000","Сельское поселение Кайластуйское","594","0","594","76","Забайкальский край"
"7662142400","Сельское поселение Капцегайтуйское","367","0","367","76","Забайкальский край"
"7662142700","Сельское поселение Маргуцекское","1066","0","1066","76","Забайкальский край"
"7662143000","Сельское поселение Соктуй-Милозанское","510","0","510","76","Забайкальский край"
"7662143400","Сельское поселение Среднеаргунское","376","0","376","76","Забайкальский край"
"7662144500","Сельское поселение Целиннинское","1402","0","1402","76","Забайкальский край"
"7662145000","Сельское поселение Юбилейнинское","823","0","823","76","Забайкальский край"
"7662200000","Муниципальный район ""Красночикойский район""","18066","0","18066","76","Забайкальский край"
"7662240500","Сельское поселение Альбитуйское","491","0","491","76","Забайкальский край"
"7662241000","Сельское поселение Архангельское","685","0","685","76","Забайкальский край"
"7662241500","Сельское поселение Байхорское","600","0","600","76","Забайкальский край"
"7662242000","Сельское поселение Большереченское","666","0","666","76","Забайкальский край"
"7662242500","Сельское поселение Верхнешергольджинское","530","0","530","76","Забайкальский край"
"7662243000","Сельское поселение Жиндойское","740","0","740","76","Забайкальский край"
"7662243500","Сельское поселение Захаровское","1204","0","1204","76","Забайкальский край"
"7662247000","Сельское поселение Конкинское","221","0","221","76","Забайкальский край"
"7662244000","Сельское поселение Коротковское","1333","0","1333","76","Забайкальский край"
"7662244500","Сельское поселение Красночикойское","7064","0","7064","76","Забайкальский край"
"7662245000","Сельское поселение Малоархангельское","922","0","922","76","Забайкальский край"
"7662245500","Сельское поселение Мензинское","616","0","616","76","Забайкальский край"
"7662246000","Сельское поселение Урлукское","1311","0","1311","76","Забайкальский край"
"7662247500","Сельское поселение Черемховское","1150","0","1150","76","Забайкальский край"
"7662248000","Сельское поселение Шимбиликское","516","0","516","76","Забайкальский край"
"7662270100","Межселенная территория муниципального района ""Красночикойский район""","17","0","17","76","Забайкальский край"
"7662400000","Муниципальный район ""Кыринский район""","12457","0","12457","76","Забайкальский край"
"7662440500","Сельское поселение Алтанское","641","0","641","76","Забайкальский край"
"7662441000","Сельское поселение Билютуйское","787","0","787","76","Забайкальский край"
"7662441500","Сельское поселение Верхне-Ульхунское","915","0","915","76","Забайкальский край"
"7662442000","Сельское поселение Гаваньское","308","0","308","76","Забайкальский край"
"7662442500","Сельское поселение Кыринское","4169","0","4169","76","Забайкальский край"
"7662443000","Сельское поселение Любавинское","665","0","665","76","Забайкальский край"
"7662443500","Сельское поселение Мангутское","2140","0","2140","76","Забайкальский край"
"7662444000","Сельское поселение Михайло-Павловское","425","0","425","76","Забайкальский край"
"7662444500","Сельское поселение Мордойское","472","0","472","76","Забайкальский край"
"7662445000","Сельское поселение Надежнинское","58","0","58","76","Забайкальский край"
"7662445100","Сельское поселение Тарбальджейское","370","0","370","76","Забайкальский край"
"7662445300","Сельское поселение Ульхун-Партионское","543","0","543","76","Забайкальский край"
"7662445200","Сельское посление Хапчерангинское","791","0","791","76","Забайкальский край"
"7662445500","Сельское поселение Шумундинское","173","0","173","76","Забайкальский край"
"7662600000","Муниципальный район ""Могочинский район""","24474","20500","3974","76","Забайкальский край"
"7662610100","Городское поселение Могочинское","13623","13285","338","76","Забайкальский край"
"766261010011000","Могоча","13285","13285","0","76","Забайкальский край"
"7662615400","Городское поселение Амазарское","2428","2315","113","76","Забайкальский край"
"766261540511000","Амазар","2315","2315","0","76","Забайкальский край"
"7662615600","Городское поселение Давендинское","914","727","187","76","Забайкальский край"
"766261560511000","Давенда","727","727","0","76","Забайкальский край"
"7662616000","Городское поселение Ключевское","1234","1234","0","76","Забайкальский край"
"766261600511000","Ключевский","1234","1234","0","76","Забайкальский край"
"7662616200","Городское поселение Ксеньевское","3013","2939","74","76","Забайкальский край"
"766261620561000","Итака","273","273","0","76","Забайкальский край"
"766261620511000","Ксеньевка","2666","2666","0","76","Забайкальский край"
"7662640800","Сельское поселение Семиозернинское","1399","0","1399","76","Забайкальский край"
"7662641000","Сельское поселение Сбегинское","1863","0","1863","76","Забайкальский край"
"7660946400","Сельское поселение Соловьевское","541","0","541","76","Забайкальский край"
"7664241521","Сельское поселение Зареченское","248","0","248","76","Забайкальский край"
"7660947200","Сельское поселение Хада-Булакское","576","0","576","76","Забайкальский край"
"7660947600","Сельское поселение Цаган-Олуйское","702","0","702","76","Забайкальский край"
"7660948000","Сельское поселение Чиндантское","605","0","605","76","Забайкальский край"
"7660948800","Сельское поселение Шоноктуйское","260","0","260","76","Забайкальский край"
"7661000000","Муниципальный район ""Газимуро-Заводский район""","8812","0","8812","76","Забайкальский край"
"7661040300","Сельское поселение Батаканское","756","0","756","76","Забайкальский край"
"7661040500","Сельское поселение Буруканское","437","0","437","76","Забайкальский край"
"7661040900","Сельское поселение Газимуро-Заводское","3741","0","3741","76","Забайкальский край"
"7661041200","Сельское поселение Зеренское","225","0","225","76","Забайкальский край"
"7661041800","Сельское поселение Кактолгинское","425","0","425","76","Забайкальский край"
"7661043300","Сельское поселение Новоширокинское","1398","0","1398","76","Забайкальский край"
"7661042000","Сельское поселение Солонеченское","611","0","611","76","Забайкальский край"
"7661042600","Сельское поселениеТрубачевское","608","0","608","76","Забайкальский край"
"7661043000","Сельское поселениеУшмунское","611","0","611","76","Забайкальский край"
"7661200000","Муниципальный район ""Забайкальский район""","21192","13154","8038","76","Забайкальский край"
"7661215100","Городское поселение Забайкальское","13241","13154","87","76","Забайкальский край"
"766121510511000","Забайкальск","13154","13154","0","76","Забайкальский край"
"7661240500","Сельское поселение Абагайтуйское","466","0","466","76","Забайкальский край"
"7661241000","Сельское поселение Рудник-Абагайтуйское","205","0","205","76","Забайкальский край"
"7661241500","Сельское поселение Билитуйское","1489","0","1489","76","Забайкальский край"
"7661242000","Сельское поселение Красновеликанское","448","0","448","76","Забайкальский край"
"7661242500","Сельское поселение Даурское","3983","0","3983","76","Забайкальский край"
"7661244500","Сельское поселение Степное","438","0","438","76","Забайкальский край"
"7661245500","Сельское поселение Черно-Озерское","922","0","922","76","Забайкальский край"
"7681143200","Сельское поселение Узон","1058","0","1058","76","Забайкальский край"
"7664700000","Муниципальный район ""Хилокский район""","28335","14017","14318","76","Забайкальский край"
"7664710100","Городское поселение Хилокское","10670","10607","63","76","Забайкальский край"
"766471010011000","Хилок","10607","10607","0","76","Забайкальский край"
"7664715400","Городское поселение Могзонское","3461","3410","51","76","Забайкальский край"
"766471540511000","Могзон","3410","3410","0","76","Забайкальский край"
"7664740500","Сельское поселение Бадинское","4270","0","4270","76","Забайкальский край"
"7664741000","Сельское поселение Глинкинское","249","0","249","76","Забайкальский край"
"7664741500","Сельское поселение Жипхегенское","1187","0","1187","76","Забайкальский край"
"7664742000","Сельское поселение Закультинское","706","0","706","76","Забайкальский край"
"7664743000","Сельское поселение Линево-Озерское","2782","0","2782","76","Забайкальский край"
"7664743600","Сельское поселение Укурикское","127","0","127","76","Забайкальский край"
"7664744000","Сельское поселение Харагунское","2790","0","2790","76","Забайкальский край"
"7664744200","Сельское поселение Хилогосонское","219","0","219","76","Забайкальский край"
"7664744500","Сельское поселение Хушенгинское","1729","0","1729","76","Забайкальский край"
"7664745000","Сельское поселение Энгорокское","145","0","145","76","Забайкальский край"
"7664800000","Муниципальный район ""Чернышевский район""","32538","22034","10504","76","Забайкальский край"
"7664815400","Городское поселение Аксеново-Зиловское","3060","2978","82","76","Забайкальский край"
"766481540511000","Аксеново-Зиловское","2978","2978","0","76","Забайкальский край"
"7664815600","Городское поселение Букачачинское","1943","1854","89","76","Забайкальский край"
"766481560511000","Букачача","1854","1854","0","76","Забайкальский край"
"7664815800","Городское поселение Жирекенское","4489","4440","49","76","Забайкальский край"
"766481580511000","Жирекен","4440","4440","0","76","Забайкальский край"
"7664815100","Городское поселение Чернышевское","12762","12762","0","76","Забайкальский край"
"766481510511000","Чернышевск","12762","12762","0","76","Забайкальский край"
"7664840500","Сельское поселение Алеурское","1014","0","1014","76","Забайкальский край"
"7664841000","Сельское поселение Байгульское","886","0","886","76","Забайкальский край"
"7664842000","Сельское поселение Бушулейское","339","0","339","76","Забайкальский край"
"7664842500","Сельское поселение Гаурское","478","0","478","76","Забайкальский край"
"7664843000","Сельское поселение Икшицкое","241","0","241","76","Забайкальский край"
"7664843200","Сельское поселение Комсомольское","1668","0","1668","76","Забайкальский край"
"7664843300","Сельское поселение Курлыченское","183","0","183","76","Забайкальский край"
"7664843500","Сельское поселение Мильгидунское","832","0","832","76","Забайкальский край"
"7664844000","Сельское поселение Новоильинское","302","0","302","76","Забайкальский край"
"7664844500","Сельское поселение Новооловское","481","0","481","76","Забайкальский край"
"7664845000","Сельское поселение Старооловское","762","0","762","76","Забайкальский край"
"7664845500","Сельское поселение Укурейское","701","0","701","76","Забайкальский край"
"7681142000","Сельское поселение Зуткулей","1446","0","1446","76","Забайкальский край"
"766541580511000","Первомайский","11316","11316","0","76","Забайкальский край"
"7681142400","Сельское поселение Таптанай","728","0","728","76","Забайкальский край"
"7681142800","Сельское поселение Токчин","1121","0","1121","76","Забайкальский край"
"7685100000","Городской округ ""Поселок Агинское""","17898","17841","57","76","Забайкальский край"
"7681143600","Сельское поселение Чиндалей","911","0","911","76","Забайкальский край"
"7682500000","Муниципальный район ""Могойтуйский район""","26056","11007","15049","76","Забайкальский край"
"7682515100","Городское поселение Могойтуй","11007","11007","0","76","Забайкальский край"
"766251510511000","Могойтуй","11007","11007","0","76","Забайкальский край"
"7682540400","Сельское поселение Ага-Хангил","1063","0","1063","76","Забайкальский край"
"7682540800","Сельское поселение Боржигантай","868","0","868","76","Забайкальский край"
"7665444000","Сельское поселение Номоконовское","530","0","530","76","Забайкальский край"
"7682541600","Сельское поселение Зугалай","1236","0","1236","76","Забайкальский край"
"7682541800","Сельское поселение Нуринск","816","0","816","76","Забайкальский край"
"7665445500","Сельское поселение Усть-Теленгуйское","617","0","617","76","Забайкальский край"
"7665446000","Сельское поселение Чиронское","912","0","912","76","Забайкальский край"
"7680000000","Агинский Бурятский округ - территория с особым статусом","75138","33667","41471","76","Забайкальский край"
"7660445800","Сельское поселение Первококуйское","345","0","345","76","Забайкальский край"
"7660946200","Сельское поселение Приозерное","303","0","303","76","Забайкальский край"
"7680200000","Муниципальный район ""Агинский район""","16889","4819","12070","76","Забайкальский край"
"7665046000","Сельское поселение Новокукинское","3100","0","3100","76","Забайкальский край"
"766021530511000","Новоорловск","2848","2848","0","76","Забайкальский край"
"7665047000","Сельское поселение Оленгуйское","408","0","408","76","Забайкальский край"
"766021540511000","Орловский","1971","1971","0","76","Забайкальский край"
"7665047500","Сельское поселение Смоленское","6472","0","6472","76","Забайкальский край"
"7680240400","Сельское поселение Будулан","703","0","703","76","Забайкальский край"
"7665048700","Сельское поселение Угданское","1284","0","1284","76","Забайкальский край"
"7665049000","Сельское поселение Шишкинское","2585","0","2585","76","Забайкальский край"
"7665200000","Муниципальный район ""Шелопугинский район""","6873","0","6873","76","Забайкальский край"
"7680242000","Сельское поселение Судунтуй","995","0","995","76","Забайкальский край"
"7680244000","Сельское поселение Южный Аргалей","743","0","743","76","Забайкальский край"
"7665242500","Сельское поселение Глинянское","351","0","351","76","Забайкальский край"
"7680243200","Сельское поселение Цокто-Хангил","1096","0","1096","76","Забайкальский край"
"7680243600","Сельское поселение Челутай","716","0","716","76","Забайкальский край"
"7681141200","Сельское поселение Бальзино","967","0","967","76","Забайкальский край"
"7681100000","Муниципальный район ""Дульдургинский район""","14295","0","14295","76","Забайкальский край"
"7681140400","Сельское поселение Алханай","967","0","967","76","Забайкальский край"
"7665400000","Муниципальный район ""Шилкинский район""","39428","26803","12625","76","Забайкальский край"
"7680241600","Сельское поселение Сахюрта","910","0","910","76","Забайкальский край"
"766541010011000","Шилка","12663","12663","0","76","Забайкальский край"
"7680240800","Сельское поселение Гунэй","863","0","863","76","Забайкальский край"
"7681142200","Сельское поселение Иля","306","0","306","76","Забайкальский край"
"7680215300","Городское поселение Новоорловск","2848","2848","0","76","Забайкальский край"
"7660946800","Сельское поселение Усть-Озерское","379","0","379","76","Забайкальский край"
"7680242400","Сельское поселение Урда-Ага","1366","0","1366","76","Забайкальский край"
"7680242800","Сельское поселение Хойто-Ага","763","0","763","76","Забайкальский край"
"7680241200","Сельское поселение Кункур","882","0","882","76","Забайкальский край"
"7682541200","Сельское поселение Догой","885","0","885","76","Забайкальский край"
"767020000511000","Агинское","17841","17841","0","76","Забайкальский край"
"7680215400","Городское поселение Орловский","1998","1971","27","76","Забайкальский край"
"7680240200","Сельское поселение Амитхаша","3006","0","3006","76","Забайкальский край"
"7681141600","Сельское поселение Дульдурга","6490","0","6490","76","Забайкальский край"
"7681140800","Сельское поселение Ара-Иля","301","0","301","76","Забайкальский край"
"7700000011","Чукотский автономный округ","49348","34795","14553","77",NA
"7770100011","Городской округ - город Анадырь","16091","15604","487","77",NA
"7771500011","Городской округ Эгвекинот","4734","3039","1695","77",NA
"777150000561110","Мыс Шмидта","140","140","0","77",NA
"7771000011","Городской округ Провидения","3695","2151","1544","77",NA
"777100000511110","Провидения","2151","2151","0","77",NA
"7770500011","Городской округ Певек","5327","4329","998","77",NA
"777050000011110","Певек","4329","4329","0","77",NA
"7760300011","Муниципальный район Анадырский","8079","4380","3699","77",NA
"7760315711","Городское поселение  Угольные Копи","3621","3621","0","77",NA
"776031570511110","Угольные Копи","3621","3621","0","77",NA
"7760315911","Городское поселение  Беринговский","759","759","0","77",NA
"776031590511110","Беринговский","759","759","0","77",NA
"7760340511","Сельское поселение Ваеги","421","0","421","77",NA
"7760342011","Сельское поселение Канчалан","444","0","444","77",NA
"7760342811","Сельское поселение Ламутское","138","0","138","77",NA
"7760343011","Сельское поселение Марково","578","0","578","77",NA
"7760344511","Сельское поселение Снежное","234","0","234","77",NA
"7760345511","Сельское поселение Усть-Белая","780","0","780","77",NA
"7760346511","Сельское поселение Чуванское","175","0","175","77",NA
"7760347011","Сельское поселение Алькатваам","210","0","210","77",NA
"7760347411","Сельское поселение Мейныпильгыно","333","0","333","77",NA
"7763344511","Сельское поселение Энурмино","277","0","277","77",NA
"7760943011","Сельское поселение Омолон","785","0","785","77",NA
"7763342011","Сельское поселение Лаврентия","1185","0","1185","77",NA
